Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
555	5.5400	-35.326126	-339.846649	1008.512085	20.845669	-343.794037	1011.676025	-54.948086	-312.607025	964.007935	-1.089890	-316.383759	966.965637	7.309608	-252.560364	865.685120	174.628784	-386.497223	1207.346069	186.623199	-407.776245	1182.218262	138.119476	-342.139832	1218.010376	180.340073	-419.506317	1132.329224	133.147385	-351.972076	1169.021851
556	5.5500	-35.322842	-339.847565	1008.512817	20.848862	-343.795166	1011.675781	-54.945324	-312.607697	964.009155	-1.086979	-316.384827	966.965820	7.311038	-252.561279	865.684875	174.695755	-386.614929	1207.439941	186.680344	-407.904663	1182.308838	138.206528	-342.237732	1218.108032	180.387863	-419.635529	1132.413086	133.230331	-352.078064	1169.124146
557	5.5600	-35.319576	-339.848480	1008.513550	20.852043	-343.796295	1011.675598	-54.942577	-312.608368	964.010376	-1.084079	-316.385895	966.966064	7.312457	-252.562195	865.684631	174.762421	-386.734680	1207.533081	186.737732	-408.034180	1182.398315	138.292557	-342.339630	1218.205322	180.436172	-419.765533	1132.495361	133.312912	-352.185822	1169.225708
558	5.5700	-35.316322	-339.849365	1008.514343	20.855211	-343.797394	1011.675476	-54.939846	-312.609009	964.011658	-1.081189	-316.386932	966.966309	7.313866	-252.563110	865.684387	174.828827	-386.856567	1207.625488	186.795380	-408.164917	1182.486572	138.377609	-342.445587	1218.302612	180.484970	-419.896393	1132.576050	133.395142	-352.295410	1169.326416
559	5.5800	-35.313087	-339.850220	1008.515137	20.858368	-343.798462	1011.675354	-54.937130	-312.609650	964.012939	-1.078311	-316.387939	966.966614	7.315264	-252.564026	865.684204	174.895035	-386.980682	1207.717163	186.853302	-408.296906	1182.573730	138.461761	-342.555603	1218.399658	180.534286	-420.028198	1132.655396	133.477005	-352.406921	1169.426270
560	5.5900	-35.309868	-339.851074	1008.515930	20.861511	-343.799500	1011.675293	-54.934429	-312.610291	964.014221	-1.075445	-316.388947	966.966919	7.316652	-252.564941	865.684021	174.961090	-387.107056	1207.808105	186.911514	-408.430298	1182.659668	138.545090	-342.669617	1218.496704	180.584091	-420.160950	1132.733032	133.558533	-352.520386	1169.525269
561	5.6000	-35.306664	-339.851898	1008.516785	20.864643	-343.800507	1011.675232	-54.931744	-312.610931	964.015564	-1.072591	-316.389923	966.967285	7.318030	-252.565842	865.683838	175.027008	-387.235779	1207.898438	186.970047	-408.565155	1182.744385	138.627625	-342.787567	1218.593872	180.634384	-420.294708	1132.809082	133.639740	-352.635864	1169.623413
562	5.6100	-35.303474	-339.852722	1008.517700	20.867760	-343.801483	1011.675232	-54.929077	-312.611572	964.016968	-1.069750	-316.390900	966.967651	7.319396	-252.566757	865.683716	175.092850	-387.366821	1207.988037	187.028900	-408.701538	1182.827759	138.709427	-342.909332	1218.690918	180.685150	-420.429504	1132.883545	133.720627	-352.753448	1169.720703
563	5.6200	-35.300304	-339.853516	1008.518616	20.870863	-343.802429	1011.675232	-54.926426	-312.612183	964.018311	-1.066921	-316.391815	966.968079	7.320752	-252.567657	865.683594	175.158646	-387.500183	1208.077026	187.088074	-408.839478	1182.909912	138.790558	-343.034698	1218.788208	180.736404	-420.565399	1132.956421	133.801208	-352.873169	1169.817139
564	5.6300	-35.297153	-339.854309	1008.519531	20.873951	-343.803345	1011.675293	-54.923790	-312.612793	964.019775	-1.064106	-316.392731	966.968506	7.322096	-252.568558	865.683533	175.224457	-387.635864	1208.165405	187.147614	-408.979065	1182.990845	138.871063	-343.163574	1218.885742	180.788116	-420.702454	1133.027588	133.881516	-352.995026	1169.912598
565	5.6400	-35.294018	-339.855042	1008.520508	20.877026	-343.804230	1011.675415	-54.921177	-312.613403	964.021179	-1.061305	-316.393646	966.968994	7.323428	-252.569458	865.683472	175.290298	-387.773865	1208.253174	187.207520	-409.120361	1183.070435	138.950989	-343.295715	1218.983398	180.840271	-420.840637	1133.097046	133.961548	-353.119110	1170.007080
566	5.6500	-35.290901	-339.855804	1008.521484	20.880085	-343.805115	1011.675537	-54.918579	-312.613983	964.022644	-1.058517	-316.394501	966.969482	7.324749	-252.570343	865.683411	175.356216	-387.914124	1208.340454	187.267776	-409.263367	1183.148682	139.030365	-343.430908	1219.081299	180.892883	-420.980042	1133.164917	134.041321	-353.245392	1170.100708
567	5.6600	-35.287807	-339.856506	1008.522522	20.883127	-343.805939	1011.675720	-54.916000	-312.614594	964.024170	-1.055745	-316.395355	966.969971	7.326057	-252.571228	865.683411	175.422241	-388.056610	1208.427002	187.328430	-409.408142	1183.225586	139.109253	-343.568939	1219.179565	180.945908	-421.120667	1133.231079	134.120850	-353.373962	1170.193481
568	5.6700	-35.284729	-339.857208	1008.523621	20.886156	-343.806732	1011.675903	-54.913437	-312.615173	964.025696	-1.052987	-316.396179	966.970581	7.327353	-252.572113	865.683411	175.488388	-388.201294	1208.513062	187.389465	-409.554749	1183.301147	139.187683	-343.709625	1219.278198	180.999344	-421.262573	1133.295532	134.200150	-353.504791	1170.285156
569	5.6800	-35.281673	-339.857880	1008.524719	20.889166	-343.807495	1011.676147	-54.910896	-312.615723	964.027283	-1.050244	-316.396973	966.971191	7.328637	-252.572983	865.683411	175.554718	-388.348175	1208.598633	187.450897	-409.703217	1183.375366	139.265671	-343.852753	1219.377197	181.053177	-421.405731	1133.358398	134.279205	-353.637939	1170.375977
570	5.6900	-35.278637	-339.858551	1008.525818	20.892160	-343.808228	1011.676453	-54.908375	-312.616272	964.028870	-1.047516	-316.397736	966.971802	7.329907	-252.573868	865.683472	175.621246	-388.497162	1208.683594	187.512726	-409.853546	1183.448242	139.343292	-343.998138	1219.476440	181.107391	-421.550201	1133.419556	134.358078	-353.773376	1170.465698
571	5.7000	-35.275623	-339.859161	1008.526978	20.895140	-343.808899	1011.676758	-54.905876	-312.616821	964.030457	-1.044805	-316.398499	966.972473	7.331165	-252.574722	865.683533	175.687988	-388.648285	1208.767944	187.574936	-410.005829	1183.519653	139.420547	-344.145569	1219.576172	181.161957	-421.696014	1133.479004	134.436737	-353.911163	1170.554565
572	5.7100	-35.272629	-339.859772	1008.528137	20.898100	-343.809570	1011.677124	-54.903397	-312.617371	964.032104	-1.042110	-316.399200	966.973145	7.332410	-252.575577	865.683655	175.754974	-388.801483	1208.851685	187.637558	-410.160095	1183.589722	139.497498	-344.294952	1219.676270	181.216858	-421.843170	1133.536865	134.515213	-354.051270	1170.642456
573	5.7200	-35.269657	-339.860352	1008.529358	20.901041	-343.810181	1011.677551	-54.900936	-312.617889	964.033813	-1.039431	-316.399902	966.973877	7.333641	-252.576431	865.683777	175.822250	-388.956848	1208.934937	187.700562	-410.316345	1183.658203	139.574188	-344.446167	1219.776733	181.272064	-421.991699	1133.593140	134.593506	-354.193756	1170.729370
574	5.7300	-35.266705	-339.860931	1008.530640	20.903967	-343.810760	1011.677979	-54.898499	-312.618408	964.035522	-1.036770	-316.400574	966.974670	7.334858	-252.577271	865.683960	175.889816	-389.114319	1209.017456	187.763962	-410.474670	1183.725342	139.650681	-344.599091	1219.877563	181.327576	-422.141602	1133.647827	134.671646	-354.338623	1170.815308
575	5.7400	-35.263779	-339.861450	1008.531921	20.906872	-343.811310	1011.678528	-54.896080	-312.618896	964.037231	-1.034125	-316.401215	966.975464	7.336062	-252.578110	865.684143	175.957718	-389.273926	1209.099243	187.827744	-410.635101	1183.790894	139.726990	-344.753693	1219.978516	181.383347	-422.292938	1133.700928	134.749634	-354.485840	1170.900269
576	5.7500	-35.260876	-339.861969	1008.533264	20.909760	-343.811798	1011.679016	-54.893688	-312.619385	964.039001	-1.031499	-316.401794	966.976318	7.337252	-252.578934	865.684326	176.025970	-389.435791	1209.180298	187.891907	-410.797699	1183.855103	139.803207	-344.909973	1220.079834	181.439377	-422.445648	1133.752441	134.827469	-354.635468	1170.984253
577	5.7600	-35.257996	-339.862457	1008.534607	20.912628	-343.812256	1011.679626	-54.891315	-312.619843	964.040833	-1.028890	-316.402374	966.977234	7.338427	-252.579758	865.684570	176.094604	-389.599915	1209.260620	187.956436	-410.962463	1183.917603	139.879395	-345.067963	1220.181274	181.495621	-422.599823	1133.802368	134.905167	-354.787476	1171.067261
578	5.7700	-35.255138	-339.862915	1008.536011	20.915476	-343.812683	1011.680237	-54.888966	-312.620300	964.042664	-1.026300	-316.402924	966.978149	7.339588	-252.580566	865.684875	176.163635	-389.766418	1209.339966	188.021332	-411.129517	1183.978638	139.955627	-345.227722	1220.282715	181.552063	-422.755402	1133.850952	134.982758	-354.941864	1171.149292
579	5.7800	-35.252308	-339.863342	1008.537476	20.918304	-343.813080	1011.680908	-54.886639	-312.620728	964.044495	-1.023729	-316.403442	966.979126	7.340734	-252.581360	865.685181	176.233124	-389.935394	1209.418335	188.086578	-411.298889	1184.038086	140.031982	-345.389343	1220.384155	181.608673	-422.912445	1133.898071	135.060226	-355.098694	1171.230347
580	5.7900	-35.249500	-339.863739	1008.538940	20.921114	-343.813416	1011.681580	-54.884338	-312.621155	964.046448	-1.021177	-316.403900	966.980103	7.341866	-252.582153	865.685486	176.303070	-390.106934	1209.495728	188.152176	-411.470642	1184.095825	140.108551	-345.552979	1220.485474	181.665421	-423.070953	1133.943726	135.137589	-355.257935	1171.310547
581	5.8000	-35.246719	-339.864105	1008.540405	20.923903	-343.813721	1011.682373	-54.882057	-312.621582	964.048340	-1.018645	-316.404358	966.981140	7.342982	-252.582932	865.685852	176.373505	-390.281189	1209.571899	188.218109	-411.644836	1184.151978	140.185425	-345.718811	1220.586548	181.722290	-423.230927	1133.988037	135.214859	-355.419586	1171.389771
582	5.8100	-35.243961	-339.864441	1008.541992	20.926670	-343.813965	1011.683167	-54.879803	-312.621979	964.050354	-1.016132	-316.404785	966.982239	7.344083	-252.583710	865.686218	176.444489	-390.458282	1209.646729	188.284363	-411.821503	1184.206543	140.262711	-345.887054	1220.687134	181.779251	-423.392334	1134.031128	135.292053	-355.583649	1171.468140
583	5.8200	-35.241234	-339.864746	1008.543579	20.929415	-343.814178	1011.684021	-54.877575	-312.622345	964.052307	-1.013639	-316.405151	966.983337	7.345169	-252.584457	865.686646	176.516006	-390.638397	1209.720215	188.350922	-412.000702	1184.259277	140.340500	-346.057953	1220.787354	181.836288	-423.555176	1134.072998	135.369171	-355.750122	1171.545532
584	5.8300	-35.238529	-339.865021	1008.545166	20.932140	-343.814331	1011.684937	-54.875370	-312.622711	964.054382	-1.011167	-316.405487	966.984497	7.346239	-252.585205	865.687134	176.588135	-390.821625	1209.792236	188.417786	-412.182526	1184.310425	140.418915	-346.231750	1220.886719	181.893356	-423.719482	1134.113647	135.446213	-355.919006	1171.622070
585	5.8400	-35.235851	-339.865295	1008.546875	20.934843	-343.814453	1011.685852	-54.873192	-312.623047	964.056458	-1.008716	-316.405823	966.985718	7.347293	-252.585938	865.687622	176.660843	-391.008179	1209.862549	188.484909	-412.366974	1184.359863	140.498047	-346.408722	1220.985352	181.950439	-423.885223	1134.153320	135.523193	-356.090302	1171.697754
586	5.8500	-35.233204	-339.865509	1008.548584	20.937523	-343.814514	1011.686890	-54.871037	-312.623352	964.058533	-1.006286	-316.406067	966.986938	7.348331	-252.586655	865.688110	176.734192	-391.198212	1209.931274	188.552307	-412.554108	1184.407471	140.578003	-346.589172	1221.083008	182.007507	-424.052368	1134.191895	135.600113	-356.263947	1171.772705
587	5.8600	-35.230583	-339.865692	1008.550293	20.940180	-343.814545	1011.687927	-54.868908	-312.623657	964.060669	-1.003878	-316.406311	966.988220	7.349353	-252.587357	865.688660	176.808182	-391.391815	1209.998169	188.619934	-412.743958	1184.453491	140.658859	-346.773376	1221.179443	182.064545	-424.220917	1134.229614	135.676971	-356.439911	1171.846924
588	5.8700	-35.227989	-339.865845	1008.552063	20.942816	-343.814514	1011.689026	-54.866810	-312.623932	964.062866	-1.001491	-316.406525	966.989563	7.350358	-252.588043	865.689270	176.882813	-391.589203	1210.063232	188.687759	-412.936554	1184.497803	140.740707	-346.961639	1221.274658	182.121506	-424.390839	1134.266479	135.753784	-356.618225	1171.920410
589	5.8800	-35.225422	-339.865936	1008.553894	20.945427	-343.814423	1011.690186	-54.864735	-312.624207	964.065063	-0.999127	-316.406677	966.990967	7.351347	-252.588730	865.689880	176.958099	-391.790466	1210.126221	188.755783	-413.131897	1184.540405	140.823608	-347.154205	1221.368530	182.178375	-424.562073	1134.302612	135.830521	-356.798798	1171.993286
590	5.8900	-35.222889	-339.866028	1008.555786	20.948015	-343.814301	1011.691345	-54.862686	-312.624451	964.067322	-0.996785	-316.406799	966.992371	7.352319	-252.589386	865.690552	177.034012	-391.995697	1210.187256	188.823959	-413.330017	1184.581299	140.907623	-347.351379	1221.460815	182.235138	-424.734619	1134.338135	135.907211	-356.981598	1172.065552
591	5.9000	-35.220383	-339.866058	1008.557678	20.950581	-343.814117	1011.692627	-54.860668	-312.624664	964.069641	-0.994466	-316.406860	966.993835	7.353274	-252.590042	865.691223	177.110565	-392.205017	1210.246094	188.892258	-413.530853	1184.620728	140.992783	-347.553345	1221.551514	182.291748	-424.908417	1134.373169	135.983810	-357.166565	1172.137207
592	5.9100	-35.217903	-339.866089	1008.559692	20.953119	-343.813873	1011.693909	-54.858673	-312.624847	964.071960	-0.992170	-316.406921	966.995361	7.354212	-252.590668	865.691956	177.187698	-392.418488	1210.302856	188.960648	-413.734375	1184.658691	141.079117	-347.760345	1221.640381	182.348190	-425.083405	1134.407837	136.060333	-357.353607	1172.208618
593	5.9200	-35.215458	-339.866058	1008.561646	20.955635	-343.813599	1011.695251	-54.856712	-312.625031	964.074341	-0.989898	-316.406921	966.996887	7.355133	-252.591278	865.692688	177.265396	-392.636108	1210.357422	189.029068	-413.940582	1184.695068	141.166626	-347.972504	1221.727417	182.404449	-425.259521	1134.442383	136.136765	-357.542664	1172.279541
594	5.9300	-35.213043	-339.865997	1008.563721	20.958126	-343.813263	1011.696716	-54.854774	-312.625153	964.076721	-0.987650	-316.406860	966.998474	7.356036	-252.591873	865.693481	177.343613	-392.857910	1210.409912	189.097488	-414.149384	1184.730225	141.255295	-348.190002	1221.812500	182.460480	-425.436737	1134.476807	136.213074	-357.733643	1172.350342
595	5.9400	-35.210655	-339.865875	1008.565796	20.960592	-343.812866	1011.698181	-54.852867	-312.625305	964.079163	-0.985426	-316.406799	967.000122	7.356921	-252.592453	865.694336	177.422287	-393.083862	1210.460327	189.165878	-414.360657	1184.764160	141.345078	-348.412842	1221.895752	182.516281	-425.614929	1134.511230	136.289246	-357.926422	1172.420898
596	5.9500	-35.208302	-339.865753	1008.567932	20.963034	-343.812408	1011.699707	-54.850990	-312.625397	964.081665	-0.983226	-316.406647	967.001831	7.357788	-252.593018	865.695190	177.501358	-393.313873	1210.508667	189.234177	-414.574341	1184.796997	141.435928	-348.641052	1221.976929	182.571808	-425.794006	1134.546021	136.365265	-358.120880	1172.491577
597	5.9600	-35.205982	-339.865570	1008.570129	20.965448	-343.811890	1011.701233	-54.849140	-312.625458	964.084167	-0.981051	-316.406494	967.003601	7.358638	-252.593552	865.696106	177.580765	-393.547821	1210.554932	189.302322	-414.790314	1184.828857	141.527756	-348.874573	1222.056152	182.627060	-425.973938	1134.581299	136.441101	-358.316925	1172.562378
598	5.9700	-35.203690	-339.865326	1008.572327	20.967836	-343.811340	1011.702881	-54.847321	-312.625519	964.086731	-0.978901	-316.406281	967.005371	7.359469	-252.594086	865.697021	177.660431	-393.785583	1210.599487	189.370285	-415.008392	1184.859985	141.620514	-349.113342	1222.133423	182.682007	-426.154602	1134.617065	136.516739	-358.514343	1172.633301
599	5.9800	-35.201431	-339.865082	1008.574646	20.970198	-343.810730	1011.704590	-54.845531	-312.625519	964.089355	-0.976777	-316.406006	967.007202	7.360281	-252.594589	865.697998	177.740250	-394.026947	1210.642212	189.438004	-415.228424	1184.890503	141.714081	-349.357178	1222.208984	182.736618	-426.335876	1134.653687	136.592148	-358.713013	1172.704834
600	5.9900	-35.199207	-339.864777	1008.576965	20.972534	-343.810028	1011.706360	-54.843773	-312.625519	964.092041	-0.974679	-316.405701	967.009094	7.361076	-252.595062	865.699036	177.820175	-394.271667	1210.683472	189.505432	-415.450226	1184.920654	141.808334	-349.605804	1222.282593	182.790909	-426.517670	1134.691406	136.667297	-358.912781	1172.776855
601	6.0000	-35.197014	-339.864410	1008.579346	20.974844	-343.809296	1011.708130	-54.842045	-312.625488	964.094727	-0.972606	-316.405365	967.011047	7.361851	-252.595520	865.700134	177.900085	-394.519501	1210.723389	189.572495	-415.673584	1184.950684	141.903152	-349.858948	1222.354614	182.844818	-426.699829	1134.730225	136.742142	-359.113464	1172.849609
602	6.0100	-35.194859	-339.864044	1008.581787	20.977125	-343.808502	1011.710022	-54.840347	-312.625427	964.097412	-0.970560	-316.404938	967.013062	7.362608	-252.595963	865.701233	177.979904	-394.770111	1210.762085	189.639175	-415.898285	1184.980835	141.998428	-350.116272	1222.425171	182.898376	-426.882294	1134.770630	136.816681	-359.314819	1172.923340
603	6.0200	-35.192734	-339.863586	1008.584229	20.979380	-343.807617	1011.711914	-54.838684	-312.625336	964.100220	-0.968541	-316.404510	967.015076	7.363346	-252.596390	865.702332	178.059509	-395.023163	1210.799927	189.705399	-416.124115	1185.011353	142.093994	-350.377319	1222.494385	182.951538	-427.064911	1134.812622	136.890869	-359.516724	1172.998169
604	6.0300	-35.190643	-339.863129	1008.586731	20.981606	-343.806702	1011.713928	-54.837048	-312.625214	964.103027	-0.966549	-316.403992	967.017151	7.364064	-252.596786	865.703552	178.138855	-395.278259	1210.837280	189.771118	-416.350739	1185.042603	142.189728	-350.641693	1222.562500	183.004303	-427.247528	1134.856567	136.964676	-359.718903	1173.074341
605	6.0400	-35.188587	-339.862610	1008.589355	20.983805	-343.805725	1011.716003	-54.835445	-312.625061	964.105896	-0.964584	-316.403442	967.019348	7.364763	-252.597153	865.704773	178.217804	-395.535004	1210.874268	189.836304	-416.577972	1185.074707	142.285461	-350.908813	1222.629761	183.056671	-427.430054	1134.902588	137.038071	-359.921143	1173.152100
606	6.0500	-35.186565	-339.862030	1008.591980	20.985975	-343.804657	1011.718079	-54.833874	-312.624878	964.108765	-0.962646	-316.402863	967.021545	7.365443	-252.597504	865.705994	178.296265	-395.792969	1210.911255	189.900879	-416.805481	1185.108032	142.381073	-351.178162	1222.696411	183.108627	-427.612305	1134.951050	137.111023	-360.123260	1173.231567
607	6.0600	-35.184582	-339.861420	1008.594604	20.988117	-343.803558	1011.720276	-54.832336	-312.624664	964.111755	-0.960736	-316.402191	967.023804	7.366103	-252.597824	865.707336	178.374161	-396.051697	1210.948608	189.964828	-417.033020	1185.142944	142.476379	-351.449127	1222.762817	183.160187	-427.794189	1135.002197	137.183517	-360.325012	1173.313110
608	6.0700	-35.182629	-339.860748	1008.597351	20.990229	-343.802368	1011.722473	-54.830830	-312.624390	964.114746	-0.958855	-316.401520	967.026062	7.366743	-252.598129	865.708679	178.451401	-396.310730	1210.986694	190.028091	-417.260254	1185.179688	142.571243	-351.721100	1222.829224	183.211319	-427.975525	1135.056152	137.255508	-360.526154	1173.396851
609	6.0800	-35.180717	-339.860046	1008.600159	20.992313	-343.801117	1011.724792	-54.829357	-312.624115	964.117798	-0.957002	-316.400757	967.028442	7.367363	-252.598404	865.710083	178.527878	-396.569519	1211.026001	190.090652	-417.486908	1185.218750	142.665512	-351.993439	1222.895874	183.262039	-428.156189	1135.113281	137.326996	-360.726471	1173.482910
610	6.0900	-35.178837	-339.859283	1008.602966	20.994368	-343.799805	1011.727173	-54.827915	-312.623810	964.120850	-0.955178	-316.399933	967.030823	7.367964	-252.598648	865.711487	178.603531	-396.827637	1211.066895	190.152451	-417.712677	1185.260376	142.759048	-352.265472	1222.963257	183.312347	-428.336029	1135.173828	137.397934	-360.925751	1173.571777
611	6.1000	-35.176998	-339.858490	1008.605835	20.996391	-343.798431	1011.729553	-54.826508	-312.623444	964.123962	-0.953382	-316.399078	967.033325	7.368544	-252.598877	865.712952	178.678238	-397.084595	1211.109619	190.213470	-417.937256	1185.304932	142.851700	-352.536591	1223.031860	183.362259	-428.514954	1135.238037	137.468307	-361.123718	1173.663574
612	6.1100	-35.175194	-339.857635	1008.608826	20.998386	-343.796967	1011.732056	-54.825134	-312.623077	964.127136	-0.951616	-316.398163	967.035828	7.369103	-252.599060	865.714478	178.751953	-397.339844	1211.154907	190.273682	-418.160339	1185.352783	142.943298	-352.806122	1223.101929	183.411774	-428.692810	1135.306152	137.538116	-361.320190	1173.758545
613	6.1200	-35.173428	-339.856720	1008.611816	21.000351	-343.795441	1011.734619	-54.823795	-312.622650	964.130371	-0.949880	-316.397217	967.038391	7.369643	-252.599228	865.716064	178.824585	-397.592957	1211.202881	190.333054	-418.381653	1185.404419	143.033707	-353.073364	1223.173828	183.460907	-428.869446	1135.378540	137.607315	-361.514923	1173.856934
614	6.1300	-35.171696	-339.855774	1008.614868	21.002285	-343.793854	1011.737244	-54.822491	-312.622192	964.133667	-0.948173	-316.396179	967.041077	7.370162	-252.599365	865.717712	178.896027	-397.843414	1211.254272	190.391571	-418.600922	1185.459961	143.122803	-353.337738	1223.248169	183.509659	-429.044769	1135.455200	137.675919	-361.707703	1173.958984
615	6.1400	-35.170006	-339.854767	1008.617981	21.004190	-343.792206	1011.739929	-54.821220	-312.621674	964.136963	-0.946497	-316.395111	967.043762	7.370659	-252.599487	865.719360	178.966248	-398.090820	1211.309326	190.449188	-418.817841	1185.520020	143.210403	-353.598633	1223.325195	183.558060	-429.218658	1135.536621	137.743881	-361.898346	1174.065063
616	6.1500	-35.168350	-339.853699	1008.621094	21.006062	-343.790466	1011.742676	-54.819984	-312.621155	964.140320	-0.944851	-316.393951	967.046509	7.371137	-252.599564	865.721069	179.035141	-398.334686	1211.368530	190.505905	-419.032166	1185.584839	143.296387	-353.855408	1223.405518	183.606110	-429.390991	1135.623047	137.811218	-362.086639	1174.175293
617	6.1600	-35.166737	-339.852570	1008.624329	21.007904	-343.788635	1011.745483	-54.818783	-312.620575	964.143738	-0.943236	-316.392761	967.049316	7.371593	-252.599609	865.722778	179.102646	-398.574585	1211.432495	190.561707	-419.243622	1185.654663	143.380615	-354.107513	1223.489502	183.653824	-429.561646	1135.714478	137.877914	-362.272430	1174.289917
618	6.1700	-35.165161	-339.851410	1008.627625	21.009714	-343.786774	1011.748413	-54.817619	-312.619965	964.147217	-0.941651	-316.391510	967.052124	7.372028	-252.599625	865.724609	179.168701	-398.810150	1211.501587	190.616592	-419.452026	1185.730103	143.462936	-354.354431	1223.577637	183.701248	-429.730591	1135.811401	137.943954	-362.455536	1174.409180
619	6.1800	-35.163624	-339.850189	1008.630920	21.011494	-343.784821	1011.751343	-54.816486	-312.619324	964.150696	-0.940098	-316.390198	967.055054	7.372442	-252.599609	865.726440	179.233246	-399.040985	1211.576172	190.670532	-419.657104	1185.811401	143.543243	-354.595642	1223.670288	183.748367	-429.897644	1135.913818	138.009369	-362.635773	1174.533447
620	6.1900	-35.162128	-339.848907	1008.634338	21.013241	-343.782776	1011.754395	-54.815392	-312.618622	964.154297	-0.938576	-316.388824	967.058044	7.372835	-252.599564	865.728333	179.296219	-399.266785	1211.656616	190.723526	-419.858704	1185.898804	143.621384	-354.830688	1223.767944	183.795242	-430.062836	1136.022217	138.074127	-362.813019	1174.662842
621	6.2000	-35.160667	-339.847565	1008.637817	21.014956	-343.780670	1011.757446	-54.814331	-312.617889	964.157898	-0.937086	-316.387390	967.061096	7.373206	-252.599487	865.730286	179.357590	-399.487213	1211.743652	190.775589	-420.056580	1185.992676	143.697281	-355.059143	1223.870972	183.841873	-430.226013	1136.136597	138.138245	-362.987122	1174.797485
622	6.2100	-35.159252	-339.846191	1008.641296	21.016638	-343.778503	1011.760620	-54.813309	-312.617126	964.161560	-0.935627	-316.385895	967.064209	7.373556	-252.599380	865.732300	179.417328	-399.701965	1211.837402	190.826736	-420.250610	1186.093384	143.770828	-355.280609	1223.979980	183.888306	-430.387146	1136.257202	138.201752	-363.157990	1174.937866
623	6.2200	-35.157875	-339.844727	1008.644897	21.018288	-343.776245	1011.763855	-54.812321	-312.616302	964.165222	-0.934201	-316.384338	967.067383	7.373884	-252.599243	865.734314	179.475372	-399.910797	1211.938477	190.876953	-420.440643	1186.201294	143.841934	-355.494751	1224.095093	183.934555	-430.546173	1136.384277	138.264648	-363.325531	1175.083984
624	6.2300	-35.156536	-339.843231	1008.648499	21.019905	-343.773895	1011.767151	-54.811371	-312.615448	964.169006	-0.932808	-316.382721	967.070557	7.374190	-252.599060	865.736389	179.531754	-400.113525	1212.047119	190.926270	-420.626556	1186.316528	143.910553	-355.701263	1224.217041	183.980667	-430.703094	1136.517822	138.326965	-363.489624	1175.235962
625	6.2400	-35.155239	-339.841675	1008.652161	21.021490	-343.771484	1011.770569	-54.810459	-312.614532	964.172791	-0.931447	-316.381042	967.073853	7.374475	-252.598846	865.738586	179.586456	-400.309937	1212.163696	190.974731	-420.808228	1186.439453	143.976639	-355.899902	1224.345947	184.026672	-430.857849	1136.658203	138.388733	-363.650238	1175.394287
626	6.2500	-35.153984	-339.840057	1008.655945	21.023041	-343.768982	1011.773987	-54.809582	-312.613586	964.176697	-0.930119	-316.379303	967.077209	7.374737	-252.598602	865.740723	179.639481	-400.499908	1212.288574	191.022354	-420.985596	1186.570435	144.040176	-356.090424	1224.482178	184.072601	-431.010437	1136.805542	138.449966	-363.807281	1175.558838
627	6.2600	-35.152771	-339.838379	1008.659729	21.024559	-343.766418	1011.777527	-54.808739	-312.612579	964.180603	-0.928824	-316.377502	967.080627	7.374978	-252.598312	865.742981	179.690887	-400.683319	1212.422119	191.069199	-421.158600	1186.709473	144.101181	-356.272736	1224.626221	184.118515	-431.160828	1136.959839	138.510727	-363.960754	1175.729858
628	6.2700	-35.151600	-339.836639	1008.663635	21.026043	-343.763763	1011.781128	-54.807938	-312.611542	964.184570	-0.927562	-316.375641	967.084045	7.375196	-252.597992	865.745300	179.740723	-400.860107	1212.564453	191.115295	-421.327209	1186.856812	144.159729	-356.446716	1224.778320	184.164429	-431.309052	1137.121338	138.571045	-364.110657	1175.907593
629	6.2800	-35.150467	-339.834839	1008.667542	21.027494	-343.761017	1011.784790	-54.807171	-312.610474	964.188538	-0.926334	-316.373688	967.087585	7.375393	-252.597626	865.747620	179.789063	-401.030273	1212.715942	191.160721	-421.491455	1187.012695	144.215866	-356.612305	1224.938599	184.210419	-431.455139	1137.290039	138.630997	-364.256958	1176.092041
630	6.2900	-35.149380	-339.832977	1008.671570	21.028912	-343.758179	1011.788513	-54.806442	-312.609344	964.192627	-0.925140	-316.371674	967.091187	7.375567	-252.597229	865.750061	179.835983	-401.193817	1212.876831	191.205536	-421.651276	1187.177368	144.269730	-356.769531	1225.107544	184.256531	-431.599091	1137.466064	138.690628	-364.399689	1176.283325
631	6.3000	-35.148335	-339.831055	1008.675598	21.030294	-343.755280	1011.792358	-54.805752	-312.608154	964.196777	-0.923980	-316.369629	967.094849	7.375719	-252.596786	865.752502	179.881607	-401.350800	1213.047241	191.249817	-421.806793	1187.350830	144.321442	-356.918488	1225.285278	184.302795	-431.740967	1137.649414	138.750015	-364.538940	1176.481689
