Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z		
591	0	-35.381756	-340.644470	1007.575256	20.732435	-344.587738	1010.704163	-54.980476	-313.175903	963.340820	-1.150347	-317.078888	966.177246	7.238255	-253.010635	865.510193	168.626205	-375.899384	1211.787354	184.504379	-394.713837	1186.871826	126.088158	-337.180206	1221.396606	182.159882	-405.768921	1136.583008	124.866379	-346.240723	1172.134399			
592	0	-35.379154	-340.640167	1007.578369	20.735210	-344.583069	1010.706787	-54.978184	-313.172424	963.343689	-1.147983	-317.075012	966.179810	7.239377	-253.008453	865.511353	168.662552	-376.242126	1211.919800	184.533905	-395.045563	1186.992432	126.133575	-337.516937	1221.551392	182.191666	-406.038574	1136.695435	124.909538	-346.539795	1172.288940			
593	0	-35.376534	-340.635803	1007.581482	20.738001	-344.578339	1010.709412	-54.975887	-313.169006	963.346619	-1.145611	-317.071075	966.182434	7.240498	-253.006287	865.512512	168.689575	-376.611298	1212.057739	184.558960	-395.398254	1187.115845	126.168114	-337.881653	1221.714233	182.226929	-406.322479	1136.804810	124.952469	-346.856445	1172.447266			
594	0	-35.373917	-340.631439	1007.584717	20.740801	-344.573547	1010.712036	-54.973583	-313.165497	963.349609	-1.143232	-317.067139	966.185120	7.241616	-253.004074	865.513794	168.706955	-377.005646	1212.201050	184.579315	-395.770630	1187.241821	126.191246	-338.273621	1221.884766	182.265793	-406.618988	1136.911499	124.995064	-347.189178	1172.609009			
595	0	-35.371281	-340.627045	1007.588013	20.743620	-344.568726	1010.714905	-54.971275	-313.161957	963.352539	-1.140846	-317.063141	966.187805	7.242732	-253.001862	865.515015	168.715057	-377.423340	1212.348999	184.595428	-396.160706	1187.369751	126.203270	-338.691071	1222.062012	182.308563	-406.926361	1137.015137	125.037552	-347.536163	1172.773682			
596	0	-35.368641	-340.622589	1007.591370	20.746450	-344.563904	1010.717651	-54.968960	-313.158447	963.355713	-1.138452	-317.059143	966.190552	7.243845	-252.999634	865.516357	168.715179	-377.861847	1212.500977	184.608246	-396.566010	1187.498779	126.205505	-339.131531	1222.245239	182.355667	-407.242706	1137.115479	125.080559	-347.895233	1172.940918			
597	0	-35.365990	-340.618134	1007.594727	20.749294	-344.559021	1010.720520	-54.966644	-313.154907	963.358826	-1.136051	-317.055084	966.193359	7.244957	-252.997375	865.517700	168.709305	-378.317780	1212.655151	184.619385	-396.983582	1187.628418	126.200050	-339.591644	1222.433228	182.407623	-407.566101	1137.212769	125.124977	-348.263885	1173.109741			
598	0	-35.363331	-340.613647	1007.598145	20.752151	-344.554077	1010.723328	-54.964321	-313.151337	963.362000	-1.133644	-317.050995	966.196289	7.246067	-252.995102	865.519104	168.700226	-378.787048	1212.810669	184.630814	-397.410156	1187.757080	126.189842	-340.067261	1222.624390	182.465012	-407.894379	1137.306519	125.172081	-348.639526	1173.279541			
599	0	-35.360672	-340.609100	1007.601624	20.755024	-344.549072	1010.726318	-54.961998	-313.147766	963.365234	-1.131229	-317.046844	966.199219	7.247173	-252.992844	865.520508	168.691238	-379.265076	1212.965454	184.644974	-397.841919	1187.883911	126.178474	-340.553650	1222.817505	182.528564	-408.225433	1137.396851	125.223335	-349.019135	1173.449097			
600	0	-35.357998	-340.604584	1007.605286	20.757910	-344.544037	1010.729309	-54.959667	-313.144135	963.368591	-1.128808	-317.042694	966.202209	7.248277	-252.990540	865.522034	168.686188	-379.746857	1213.118286	184.664642	-398.274994	1188.007324	126.170128	-341.045319	1223.010498	182.598999	-408.557251	1137.483276	125.280457	-349.399841	1173.617432			
601	0	-35.355316	-340.599976	1007.608887	20.760809	-344.538971	1010.732422	-54.957329	-313.140503	963.371887	-1.126380	-317.038544	966.205200	7.249378	-252.988220	865.523499	168.689224	-380.227051	1213.267456	184.692764	-398.705200	1188.126465	126.169327	-341.536804	1223.201782	182.677063	-408.887756	1137.565796	125.345276	-349.778503	1173.783936			
602	0	-35.352627	-340.595398	1007.612610	20.763721	-344.533844	1010.735657	-54.954994	-313.136841	963.375244	-1.123946	-317.034271	966.208252	7.250476	-252.985931	865.525146	168.704636	-380.700409	1213.411011	184.732452	-399.128601	1188.239868	126.180809	-342.022217	1223.389526	182.763443	-409.214905	1137.644531	125.419662	-350.152161	1173.947510			
603	0	-35.349926	-340.590759	1007.616394	20.766644	-344.528687	1010.738831	-54.952652	-313.133179	963.378784	-1.121505	-317.029999	966.211426	7.251571	-252.983566	865.526794	168.736664	-381.161591	1213.547607	184.786636	-399.541229	1188.346680	126.209290	-342.495880	1223.572021	182.858826	-409.537079	1137.719482	125.505478	-350.518036	1174.107178			
604	0	-35.347221	-340.586060	1007.620239	20.769581	-344.523499	1010.742065	-54.950310	-313.129517	963.382324	-1.119058	-317.025726	966.214600	7.252663	-252.981216	865.528381	168.789337	-381.605865	1213.676147	184.858109	-399.939484	1188.445923	126.259300	-342.952545	1223.747925	182.963745	-409.852600	1137.790771	125.604424	-350.873566	1174.262817			
605	0	-35.344509	-340.581421	1007.624023	20.772532	-344.518250	1010.745544	-54.947956	-313.125824	963.385803	-1.116605	-317.021362	966.217834	7.253752	-252.978836	865.530151	168.866257	-382.028900	1213.795410	184.949356	-400.320312	1188.537109	126.334862	-343.387360	1223.916260	183.078583	-410.160126	1137.858765	125.717995	-351.216339	1174.413452			
606	0	-35.341793	-340.576691	1007.627991	20.775497	-344.512939	1010.748840	-54.945610	-313.122101	963.389526	-1.114146	-317.017029	966.221069	7.254837	-252.976440	865.531921	168.970383	-382.427277	1213.905273	185.062271	-400.681213	1188.620117	126.439468	-343.796387	1224.076172	183.203583	-410.458557	1137.923462	125.847382	-351.544739	1174.558960			
607	0	-35.339066	-340.571899	1007.632019	20.778471	-344.507568	1010.752319	-54.943253	-313.118347	963.393127	-1.111681	-317.012604	966.224487	7.255918	-252.974030	865.533630	169.103882	-382.798248	1214.005005	185.198273	-401.020416	1188.694580	126.575722	-344.176453	1224.226807	183.338715	-410.747284	1137.985840	125.993416	-351.857239	1174.699463			
608	0	-35.336327	-340.567108	1007.636047	20.781462	-344.502167	1010.755920	-54.940895	-313.114594	963.396973	-1.109210	-317.008179	966.227905	7.256996	-252.971619	865.535522	169.268097	-383.140289	1214.094727	185.358078	-401.336823	1188.760986	126.745316	-344.525543	1224.368530	183.483795	-411.025787	1138.046021	126.156464	-352.153168	1174.834717			
609	0	-35.333588	-340.562347	1007.640259	20.784462	-344.496765	1010.759460	-54.938538	-313.110779	963.400696	-1.106734	-317.003662	966.231323	7.258070	-252.969177	865.537415	169.463379	-383.452728	1214.175293	185.541595	-401.630127	1188.820068	126.948845	-344.842834	1224.501709	183.638306	-411.293976	1138.105225	126.336426	-352.432159	1174.965698			
610	0	-35.330845	-340.557495	1007.644409	20.787474	-344.491302	1010.763062	-54.936172	-313.106995	963.404602	-1.104253	-316.999176	966.234924	7.259140	-252.966736	865.539368	169.688995	-383.736145	1214.247437	185.748077	-401.901001	1188.872803	127.185867	-345.128448	1224.626953	183.801514	-411.552094	1138.164185	126.532692	-352.694580	1175.092773			
611	0	-35.328091	-340.552643	1007.648682	20.790503	-344.485748	1010.766724	-54.933804	-313.103149	963.408447	-1.101765	-316.994598	966.238464	7.260206	-252.964264	865.541321	169.943207	-383.991913	1214.312622	185.975891	-402.150726	1188.920532	127.454697	-345.383728	1224.745361	183.972473	-411.800690	1138.223511	126.744118	-352.941162	1175.217041			
612	0	-35.325325	-340.547699	1007.653015	20.793539	-344.480194	1010.770569	-54.931435	-313.099304	963.412537	-1.099273	-316.990051	966.242126	7.261268	-252.961792	865.543335	170.223236	-384.222626	1214.372681	186.222748	-402.381256	1188.964722	127.752571	-345.611115	1224.858887	184.149948	-412.040497	1138.284790	126.969101	-353.173187	1175.339355			
613	0	-35.322563	-340.542755	1007.657410	20.796589	-344.474548	1010.774353	-54.929070	-313.095428	963.416565	-1.096776	-316.985413	966.245789	7.262326	-252.959259	865.545471	170.525299	-384.431427	1214.429443	186.485580	-402.595306	1189.007690	128.075653	-345.813904	1224.968994	184.332535	-412.272675	1138.348999	127.205551	-353.392487	1175.461426			
614	0	-35.319786	-340.537811	1007.661804	20.799652	-344.468903	1010.778442	-54.926697	-313.091553	963.420654	-1.094274	-316.980713	966.249573	7.263379	-252.956741	865.547607	170.844818	-384.622375	1214.485718	186.760727	-402.796021	1189.051025	128.419128	-345.996185	1225.078369	184.518570	-412.498383	1138.417358	127.450958	-353.601074	1175.584473			
615	0	-35.317013	-340.532806	1007.666321	20.802723	-344.463165	1010.782349	-54.924324	-313.087646	963.424805	-1.091766	-316.976044	966.253357	7.264427	-252.954178	865.549744	171.176544	-384.800018	1214.544189	187.044037	-402.986908	1189.097778	128.777390	-346.162689	1225.189087	184.706375	-412.719086	1138.491333	127.702492	-353.801300	1175.710327			
616	0	-35.314224	-340.527832	1007.671021	20.805809	-344.457428	1010.786438	-54.921947	-313.083710	963.428955	-1.089254	-316.971313	966.257263	7.265472	-252.951645	865.552002	171.514572	-384.969238	1214.607178	187.331039	-403.171814	1189.150024	129.144180	-346.318665	1225.303955	184.894043	-412.936279	1138.572144	127.956985	-353.995819	1175.840576			
617	0	-35.311440	-340.522766	1007.675659	20.808907	-344.451599	1010.790466	-54.919571	-313.079742	963.433289	-1.086738	-316.966492	966.261169	7.266511	-252.949066	865.554199	171.852798	-385.135101	1214.678345	187.616943	-403.354614	1189.210449	129.512894	-346.469513	1225.425781	185.079727	-413.151489	1138.660767	128.211227	-354.187286	1175.977295			
618	0	-35.308640	-340.517700	1007.680298	20.812014	-344.445770	1010.794617	-54.917194	-313.075745	963.437683	-1.084217	-316.961670	966.265137	7.267545	-252.946472	865.556519	172.184952	-385.302795	1214.760010	187.896988	-403.539246	1189.281616	129.876755	-346.620819	1225.557129	185.261551	-413.366394	1138.759033	128.461929	-354.378387	1176.121948			
619	0	-35.305843	-340.512573	1007.685181	20.815136	-344.439819	1010.798950	-54.914814	-313.071777	963.442078	-1.081692	-316.956818	966.269165	7.268575	-252.943878	865.558899	172.505020	-385.477142	1214.855469	188.166534	-403.729431	1189.365723	130.229111	-346.777893	1225.700439	185.437714	-413.582489	1138.867676	128.705795	-354.571777	1176.276611			
620	0	-35.303036	-340.507385	1007.690063	20.818268	-344.433868	1010.803223	-54.912434	-313.067749	963.446472	-1.079163	-316.951965	966.273315	7.269599	-252.941223	865.561340	172.807281	-385.662842	1214.967041	188.421249	-403.928741	1189.465454	130.563782	-346.945770	1225.858154	185.606506	-413.801208	1138.987793	128.939850	-354.769928	1176.442261			
621	0	-35.300220	-340.502228	1007.694946	20.821407	-344.427887	1010.807617	-54.910053	-313.063751	963.451050	-1.076630	-316.947021	966.277466	7.270617	-252.938599	865.563782	173.086624	-385.863983	1215.097046	188.657211	-404.140228	1189.582275	130.875137	-347.128967	1226.032715	185.766479	-414.023804	1139.120483	129.161377	-354.974945	1176.620850			
622	0	-35.297409	-340.497009	1007.699951	20.824560	-344.421844	1010.812134	-54.907669	-313.059692	963.455627	-1.074093	-316.942047	966.281738	7.271631	-252.935913	865.566345	173.338821	-386.084137	1215.247559	188.871140	-404.366577	1189.718018	131.158478	-347.331360	1226.225586	185.916306	-414.251556	1139.266357	129.367981	-355.188843	1176.813110			
623	0	-35.294590	-340.491760	1007.705078	20.827726	-344.415710	1010.816711	-54.905289	-313.055573	963.460266	-1.071552	-316.937042	966.286011	7.272639	-252.933228	865.568909	173.560516	-386.325928	1215.419556	189.060501	-404.609894	1189.873657	131.410049	-347.556030	1226.437988	186.054962	-414.485352	1139.426147	129.557831	-355.413147	1177.020386			
624	0	-35.291759	-340.486511	1007.710205	20.830900	-344.409576	1010.821228	-54.902905	-313.051483	963.465027	-1.069007	-316.932007	966.290344	7.273641	-252.930557	865.571533	173.749466	-386.591278	1215.614258	189.223465	-404.871552	1190.050171	131.627304	-347.805054	1226.671143	186.181702	-414.725922	1139.599854	129.729675	-355.648804	1177.243164			
625	0	-35.288933	-340.481232	1007.715454	20.834085	-344.403351	1010.825867	-54.900520	-313.047394	963.469727	-1.066459	-316.926910	966.294739	7.274638	-252.927841	865.574219	173.904541	-386.881165	1215.831665	189.359177	-405.152191	1190.247314	131.808975	-348.079498	1226.924683	186.296066	-414.973694	1139.787720	129.882690	-355.896515	1177.481445			
626	0	-35.286098	-340.475891	1007.720703	20.837280	-344.397095	1010.830627	-54.898136	-313.043243	963.474548	-1.063908	-316.921783	966.299255	7.275628	-252.925095	865.576965	174.025848	-387.195557	1216.071533	189.467560	-405.451904	1190.464966	131.955032	-348.379486	1227.198853	186.397949	-415.228851	1139.989746	130.016800	-356.156311	1177.735474			
627	0	-35.283264	-340.470490	1007.726074	20.840487	-344.390839	1010.835510	-54.895756	-313.039062	963.479492	-1.061354	-316.916595	966.303772	7.276613	-252.922363	865.579712	174.114548	-387.533295	1216.333008	189.549500	-405.769836	1190.702637	132.066589	-348.703888	1227.492676	186.487534	-415.491272	1140.205322	130.132416	-356.427856	1178.005005			
628	0	-35.280422	-340.465088	1007.731445	20.843704	-344.384491	1010.840393	-54.893372	-313.034851	963.484436	-1.058796	-316.911407	966.308411	7.277591	-252.919556	865.582642	174.172913	-387.892487	1216.615112	189.606628	-406.104492	1190.959106	132.146042	-349.050598	1227.805176	186.565277	-415.760681	1140.434326	130.230576	-356.710175	1178.289307			
629	0	-35.277580	-340.459686	1007.737061	20.846930	-344.378052	1010.845398	-54.890987	-313.030670	963.489502	-1.056236	-316.906128	966.312988	7.278563	-252.916779	865.585510	174.204132	-388.270233	1216.915894	189.641296	-406.453827	1191.232666	132.196747	-349.416626	1228.134644	186.631958	-416.036407	1140.675903	130.312790	-357.001953	1178.587402			
630	0	-35.274731	-340.454224	1007.742615	20.850164	-344.371582	1010.850403	-54.888607	-313.026428	963.494629	-1.053673	-316.900818	966.317749	7.279528	-252.913986	865.588440	174.212189	-388.662903	1217.233032	189.656479	-406.815063	1191.521851	132.222885	-349.798065	1228.479126	186.688538	-416.317596	1140.929321	130.380951	-357.301544	1178.898560			
631	0	-35.271877	-340.448700	1007.748230	20.853411	-344.365082	1010.855530	-54.886227	-313.022186	963.499756	-1.051107	-316.895477	966.322571	7.280488	-252.911148	865.591431	174.201630	-389.066345	1217.564697	189.655701	-407.185089	1191.824585	132.229309	-350.190369	1228.836670	186.736206	-416.603271	1141.193604	130.437378	-357.606842	1179.221558			
632	0	-35.269020	-340.443207	1007.753967	20.856667	-344.358521	1010.860657	-54.883846	-313.017914	963.505005	-1.048539	-316.890106	966.327454	7.281440	-252.908325	865.594421	174.177444	-389.475922	1217.908203	189.642746	-407.560455	1192.138672	132.221298	-350.588715	1229.204712	186.776306	-416.892273	1141.467773	130.484573	-357.915588	1179.554443			
633	0	-35.266163	-340.437653	1007.759827	20.859932	-344.351959	1010.866028	-54.881466	-313.013611	963.510254	-1.045968	-316.884735	966.332397	7.282386	-252.905426	865.597534	174.144775	-389.886841	1218.260986	189.621567	-407.937683	1192.462036	132.204346	-350.987854	1229.580811	186.810272	-417.183258	1141.750854	130.525223	-358.225372	1179.896362			
634	0	-35.263302	-340.432007	1007.765625	20.863205	-344.345276	1010.871277	-54.879089	-313.009277	963.515686	-1.043396	-316.879242	966.337402	7.283324	-252.902573	865.600769	174.108795	-390.294312	1218.620483	189.596207	-408.312988	1192.792480	132.183914	-351.382660	1229.962646	186.839569	-417.474854	1142.041504	130.562042	-358.533875	1180.245361			
635	0	-35.260437	-340.426422	1007.771606	20.866491	-344.338531	1010.876770	-54.876713	-313.004974	963.521118	-1.040821	-316.873749	966.342468	7.284256	-252.899643	865.604004	174.074463	-390.693756	1218.984497	189.570587	-408.683014	1193.128052	132.165298	-351.768280	1230.347900	186.865723	-417.765869	1142.338989	130.597748	-358.838593	1180.600464			
636	0	-35.257576	-340.420746	1007.777588	20.869783	-344.331757	1010.882263	-54.874340	-313.000580	963.526672	-1.038244	-316.868225	966.347595	7.285181	-252.896729	865.607178	174.046432	-391.080963	1219.350220	189.548462	-409.044495	1193.466919	132.153488	-352.140259	1230.734497	186.890152	-418.054779	1142.642212	130.634842	-359.137451	1180.959717			
637	0	-35.254707	-340.415070	1007.783630	20.873087	-344.324982	1010.887878	-54.871960	-312.996216	963.532227	-1.035666	-316.862640	966.352783	7.286098	-252.893799	865.610596	174.028824	-391.452454	1219.716064	189.533112	-409.394745	1193.806763	132.152832	-352.494812	1231.120483	186.914276	-418.340546	1142.950317	130.675751	-359.428406	1181.322144			
638	0	-35.251835	-340.409302	1007.789856	20.876396	-344.318085	1010.893494	-54.869591	-312.991791	963.537842	-1.033086	-316.857025	966.358032	7.287007	-252.890823	865.613953	174.025208	-391.805450	1220.080078	189.527527	-409.731506	1194.146729	132.167130	-352.829010	1231.504150	186.939346	-418.621857	1143.262207	130.722458	-359.709900	1181.686157			
639	0	-35.248962	-340.403595	1007.796143	20.879715	-344.311188	1010.899170	-54.867222	-312.987396	963.543518	-1.030505	-316.851379	966.363281	7.287910	-252.887848	865.617371	174.038391	-392.137970	1220.440796	189.534058	-410.053162	1194.485229	132.199493	-353.140869	1231.884399	186.966385	-418.897858	1143.577393	130.776749	-359.980652	1182.051270			
640	0	-35.246090	-340.397766	1007.802368	20.883043	-344.304169	1010.905029	-54.864861	-312.982910	963.549316	-1.027923	-316.845642	966.368713	7.288804	-252.884857	865.620911	174.070465	-392.449127	1220.796875	189.554520	-410.358826	1194.821045	132.252182	-353.429382	1232.260132	186.996368	-419.167786	1143.894775	130.839996	-360.239838	1182.416260			
641	0	-35.243214	-340.391968	1007.808777	20.886381	-344.297180	1010.910889	-54.862495	-312.978455	963.555176	-1.025339	-316.839905	966.374207	7.289690	-252.881821	865.624451	174.122665	-392.738983	1221.147339	189.590088	-410.648254	1195.153320	132.326614	-353.694580	1232.630615	187.029938	-419.430939	1144.214233	130.913132	-360.487000	1182.780518			
642	0	-35.240330	-340.386078	1007.815247	20.889725	-344.290039	1010.916809	-54.860134	-312.973907	963.561035	-1.022754	-316.834137	966.379761	7.290569	-252.878784	865.628052	174.195419	-393.008331	1221.491455	189.641327	-410.921844	1195.481934	132.423370	-353.937500	1232.995361	187.067627	-419.686920	1144.535156	130.996674	-360.722137	1183.143433			
643	0	-35.237453	-340.380188	1007.821899	20.893078	-344.282928	1010.922913	-54.857777	-312.969421	963.567078	-1.020169	-316.828247	966.385376	7.291440	-252.875748	865.631775	174.288391	-393.258850	1221.829346	189.708145	-411.180511	1195.805908	132.542191	-354.160004	1233.354858	187.109634	-419.935394	1144.857178	131.090729	-360.945496	1183.504639			
644	0	-35.234573	-340.374298	1007.828613	20.896441	-344.275757	1010.929016	-54.855419	-312.964844	963.573120	-1.017583	-316.822418	966.391052	7.292302	-252.872681	865.635437	174.400452	-393.492859	1222.160400	189.789856	-411.425720	1196.125610	132.681992	-354.364594	1233.708740	187.156036	-420.176300	1145.179810	131.194977	-361.157745	1183.864014			
645	0	-35.231693	-340.368286	1007.835266	20.899809	-344.268463	1010.935181	-54.853062	-312.960297	963.579224	-1.014996	-316.816467	966.396729	7.293156	-252.869583	865.639282	174.529739	-393.713043	1222.485474	189.885254	-411.659149	1196.441040	132.840927	-354.554260	1234.057861	187.206635	-420.409485	1145.503540	131.308685	-361.359619	1184.221558			
646	0	-35.228809	-340.362305	1007.842041	20.903183	-344.261200	1010.941528	-54.850716	-312.955719	963.585449	-1.012409	-316.810486	966.402588	7.294002	-252.866440	865.643066	174.673874	-393.922424	1222.804688	189.992599	-411.882629	1196.752808	133.016510	-354.732300	1234.402954	187.261124	-420.635040	1145.827759	131.430756	-361.552155	1184.577271			
647	0	-35.225933	-340.356293	1007.848999	20.906567	-344.253815	1010.947815	-54.848373	-312.951080	963.591614	-1.009822	-316.804504	966.408447	7.294839	-252.863312	865.647034	174.829865	-394.123871	1223.118896	190.109741	-412.098175	1197.061157	133.205688	-354.901978	1234.744507	187.318954	-420.852997	1146.153198	131.559814	-361.736237	1184.931396			
648	0	-35.223049	-340.350220	1007.855896	20.909960	-344.246399	1010.954285	-54.846031	-312.946472	963.598022	-1.007235	-316.798462	966.414368	7.295667	-252.860153	865.650940	174.994476	-394.320160	1223.429321	190.234238	-412.307343	1197.367310	133.404846	-355.066315	1235.084106	187.379456	-421.063354	1146.479858	131.694153	-361.912750	1185.284546			
649	0	-35.220165	-340.344116	1007.862915	20.913357	-344.238922	1010.960815	-54.843689	-312.941803	963.604370	-1.004648	-316.792328	966.420471	7.296487	-252.856964	865.655029	175.164093	-394.513550	1223.737183	190.363403	-412.511749	1197.672241	133.610214	-355.228058	1235.422363	187.441849	-421.266235	1146.807983	131.831924	-362.082611	1185.636841			
650	0	-35.217281	-340.337952	1007.869934	20.916761	-344.231384	1010.967346	-54.841358	-312.937073	963.610901	-1.002061	-316.786194	966.426514	7.297297	-252.853775	865.659119	175.334991	-394.705811	1224.043701	190.494415	-412.712372	1197.977051	133.817688	-355.389221	1235.760742	187.505325	-421.461487	1147.138306	131.971115	-362.246277	1185.988770			
651	0	-35.214397	-340.331787	1007.877258	20.920174	-344.223785	1010.974060	-54.839027	-312.932404	963.617493	-0.999475	-316.779999	966.432678	7.298099	-252.850555	865.663147	175.503464	-394.897919	1224.350586	190.624466	-412.909790	1198.283325	134.023193	-355.551086	1236.099976	187.568970	-421.649078	1147.471191	132.109650	-362.404053	1186.341187			
652	0	-35.211517	-340.325592	1007.884521	20.923592	-344.216156	1010.980835	-54.836700	-312.927673	963.624084	-0.996889	-316.773804	966.438965	7.298891	-252.847351	865.667419	175.665894	-395.090179	1224.658936	190.750778	-413.104034	1198.591919	134.222641	-355.714264	1236.441284	187.631866	-421.828644	1147.807495	132.245468	-362.556000	1186.694092			
653	0	-35.208633	-340.319397	1007.891785	20.927017	-344.208466	1010.987732	-54.834381	-312.922882	963.630798	-0.994304	-316.767548	966.445190	7.299673	-252.844070	865.671692	175.818985	-395.282043	1224.970825	190.870743	-413.294647	1198.904785	134.412277	-355.878326	1236.785278	187.693146	-422.000061	1148.147217	132.376526	-362.701904	1187.048340			
654	0	-35.205757	-340.313110	1007.899292	20.930450	-344.200745	1010.994690	-54.832062	-312.918091	963.637512	-0.991720	-316.761200	966.451660	7.300447	-252.840790	865.675964	175.959641	-395.472168	1225.287354	190.982056	-413.480591	1199.222778	134.588562	-356.042084	1237.133179	187.752014	-422.162781	1148.491577	132.500977	-362.841095	1187.404053			
655	0	-35.202881	-340.306793	1007.906799	20.933889	-344.192932	1011.001709	-54.829754	-312.913330	963.644409	-0.989137	-316.754852	966.458069	7.301210	-252.837479	865.680420	176.085373	-395.658539	1225.609863	191.082703	-413.660309	1199.547729	134.748520	-356.203735	1237.485107	187.807648	-422.316437	1148.841187	132.617172	-362.972900	1187.761841			
656	0	-35.200001	-340.300446	1007.914307	20.937332	-344.185059	1011.008728	-54.827450	-312.908508	963.651306	-0.986555	-316.748444	966.464600	7.301964	-252.834167	865.684875	176.194031	-395.838684	1225.939819	191.171005	-413.832092	1199.880737	134.889618	-356.360687	1237.841431	187.859467	-422.460571	1149.196167	132.723694	-363.096191	1188.121948			
657	0	-35.197124	-340.294067	1007.922058	20.940783	-344.177124	1011.015991	-54.825146	-312.903656	963.658325	-0.983975	-316.741974	966.471252	7.302709	-252.830826	865.689392	176.284164	-396.009552	1226.278198	191.245743	-413.993835	1200.222656	135.010040	-356.509949	1238.202637	187.906876	-422.594696	1149.557373	132.819336	-363.209869	1188.484253			
658	0	-35.194244	-340.287659	1007.929810	20.944237	-344.169128	1011.023254	-54.822849	-312.898743	963.665283	-0.981396	-316.735443	966.477844	7.303442	-252.827469	865.693909	176.354813	-396.168091	1226.625610	191.306122	-414.143250	1200.574341	135.108551	-356.648285	1238.568604	187.949463	-422.718445	1149.925171	132.903336	-363.312805	1188.849487			
659	0	-35.191372	-340.281219	1007.937683	20.947701	-344.161133	1011.030701	-54.820560	-312.893829	963.672485	-0.978819	-316.728912	966.484680	7.304166	-252.824066	865.698547	176.405685	-396.311035	1226.982544	191.351822	-414.278259	1200.936768	135.184616	-356.772400	1238.939209	187.986923	-422.831451	1150.299683	132.975174	-363.403870	1189.217163			
660	0	-35.188499	-340.274689	1007.945679	20.951166	-344.152985	1011.038086	-54.818275	-312.888916	963.679688	-0.976244	-316.722321	966.491516	7.304880	-252.820663	865.703308	176.437057	-396.435425	1227.349365	191.382904	-414.396851	1201.310059	135.238449	-356.879028	1239.313599	188.019104	-422.933533	1150.681396	133.034683	-363.481934	1189.587524			
661	0	-35.185631	-340.268188	1007.953613	20.954639	-344.144836	1011.045593	-54.816002	-312.883942	963.687012	-0.973671	-316.715729	966.498352	7.305583	-252.817245	865.708069	176.449783	-396.538605	1227.726196	191.399872	-414.497253	1201.694336	135.270874	-356.965271	1239.692017	188.045929	-423.024628	1151.070190	133.082001	-363.546265	1189.960083			
662	0	-35.182762	-340.261627	1007.961731	20.958117	-344.136658	1011.053223	-54.813728	-312.878998	963.694336	-0.971100	-316.709045	966.505371	7.306276	-252.813812	865.712891	176.445251	-396.618408	1228.112793	191.403625	-414.578186	1202.089722	135.283325	-357.028748	1240.073486	188.067505	-423.104889	1151.466309	133.117615	-363.596222	1190.335083			
663	0	-35.179897	-340.255066	1007.969971	20.961596	-344.128357	1011.060974	-54.811462	-312.874023	963.701782	-0.968531	-316.702271	966.512390	7.306959	-252.810333	865.717773	176.425171	-396.673340	1228.508545	191.395401	-414.638947	1202.495728	135.277740	-357.067749	1240.457275	188.083984	-423.174652	1151.869141	133.142258	-363.631622	1190.711914			
664	0	-35.177036	-340.248413	1007.978210	20.965082	-344.120056	1011.068726	-54.809200	-312.868988	963.709290	-0.965966	-316.695526	966.519531	7.307630	-252.806839	865.722717	176.391769	-396.702728	1228.912964	191.376617	-414.679291	1202.911621	135.256546	-357.081360	1240.842896	188.095627	-423.234497	1152.278931	133.156876	-363.652649	1191.090454			
665	0	-35.174175	-340.241760	1007.986572	20.968575	-344.111664	1011.076599	-54.806950	-312.863922	963.716919	-0.963402	-316.688721	966.526733	7.308290	-252.803329	865.727722	176.347366	-396.706787	1229.324951	191.348923	-414.699768	1203.336670	135.222443	-357.069397	1241.229736	188.102753	-423.285248	1152.694824	133.162628	-363.659760	1191.470337			
666	0	-35.171322	-340.235016	1007.994995	20.972069	-344.103210	1011.084534	-54.804707	-312.858856	963.724548	-0.960842	-316.681824	966.533997	7.308940	-252.799805	865.732788	176.294479	-396.686493	1229.743774	191.314056	-414.701477	1203.770264	135.178314	-357.032928	1241.617065	188.105682	-423.327911	1153.116455	133.160767	-363.654083	1191.851318			
667	0	-35.168468	-340.228302	1008.003479	20.975569	-344.094727	1011.092651	-54.802467	-312.853760	963.732300	-0.958285	-316.674927	966.541321	7.309579	-252.796234	865.737976	176.235580	-396.643951	1230.168091	191.273743	-414.686432	1204.210938	135.127090	-356.973633	1242.004272	188.104828	-423.363770	1153.543213	133.152603	-363.636932	1192.232910			
668	0	-35.165619	-340.221527	1008.012146	20.979073	-344.086151	1011.100769	-54.800236	-312.848633	963.740112	-0.955731	-316.667938	966.548828	7.310205	-252.792679	865.743164	176.173157	-396.582001	1230.597046	191.229675	-414.657074	1204.657471	135.071671	-356.894409	1242.390747	188.100540	-423.394287	1153.974243	133.139496	-363.610229	1192.614868			
